Item,ID,Name,Type,SKU,Options,"Inventory Tracking","Current Stock","Low Stock",Price,"Cost Price","Retail Price","Sale Price","Brand ID",Channels,Categories,Description,"Custom Fields","Page Title","Product URL","Meta Description","Search Keywords","Meta Keywords","Bin Picking Number",UPC/EAN,"Global Trade Number","Manufacturer Part Number","Free Shipping","Fixed Shipping Cost",Weight,Width,Height,Depth,"Is Visible","Is Featured",Warranty,"Tax Class","Product Condition","Show Product Condition","Sort Order","Variant Image URL","Internal Image URL (Export)","Image URL (Import)","Image Description","Image is Thumbnail","Image Sort Order","YouTube ID","Video Title","Video Description","Video Sort Order"
Image,865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn11.bigcommerce.com/s-el8tinzl5q/products/818/images/865/Naruto-shippuden_2017_mininja_Series-1-blindbox__46460__56665.1750464121.386.513.jpg?c=1,,,FALSE,2,,,,
Product,819,"30th Anniversary Voltron Gift Set",physical,10100,,none,0,0,224.99,0.00,0.00,0.00,60,1,26,"<p><strong>30th Anniversary Voltron Gift Set</strong></p> <p>Celebrating 30 years, the legendary Voltron returns!&nbsp;Standing at 11 inches tall (nearly 13 inches with its display base), the 30th Anniversary edition features&nbsp;LED light-up eyes (powered by replaceable batteries), sturdy die-cast and ABS construction, special signature Voltron key badge (that&nbsp;can be used to activate light and sound features on the display base, including the legendary ""lion's roar""),&nbsp;and lion's-mouth blade accessories, all packaged in the classic retro-styled anniversary box.</p>",,"30th Anniversary Voltron Gift Set",/30th-anniversary-voltron-gift-set/,"30th Anniversary Voltron Gift Set","cool, collectible, Voltron, die cast, robot, action figure, lion, lions, toy, collector, toynami, limited edition, toy nerd","Voltron; die cast; robot; action figure; lion; lions; toy; collector; collectible; toynami; limited edition; toy nerd; cool",,8-19872-01010-5,,10100,FALSE,0.00,6.00,20.00,15.00,8.50,FALSE,FALSE,,0,New,FALSE,0,,,,,,,,,,
Image,835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn11.bigcommerce.com/s-el8tinzl5q/products/819/images/835/voltron_30th_anniversary_edition_complete_set_02__29956__10937.1750464120.386.513.jpg?c=1,,,TRUE,0,,,,
Image,847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn11.bigcommerce.com/s-el8tinzl5q/products/819/images/847/voltron_30th_anniversary_edition_robot_form01__57485__85390.1750464121.386.513.jpg?c=1,,,FALSE,1,,,,
Image,859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn11.bigcommerce.com/s-el8tinzl5q/products/819/images/859/voltron_30th_anniversary_edition_complete_set__51501__03121.1750464121.386.513.jpg?c=1,,,FALSE,2,,,,
Image,869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn11.bigcommerce.com/s-el8tinzl5q/products/819/images/869/voltron_30th_anniversary_edition_light_up_weapons_platform__62905__52235.1750464121.386.513.jpg?c=1,,,FALSE,3,,,,
Image,878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn11.bigcommerce.com/s-el8tinzl5q/products/819/images/878/toynami_voltron_30th_anniversary_set_ad__68848__87318.1750464122.386.513.jpg?c=1,,,FALSE,4,,,,
Product,820,"METAL HEAT Series Getter 1 Action Figure",physical,4.89841E+12,,product,0,0,199.99,0.00,0.00,0.00,,1,24,"<p>ITEM IS AVAILABLE FOR PRE-ORDER</p> <p><strong>Materials: Die-cast, ABS, POM, PVC, PET fabric<br />Estimated Shipping: September 2024</strong></p> <p>Based on the OVA Getter Robo Armageddon, this Getter 1 Mecha action figure is sure to be the next star of your collection.&nbsp;Carefully considered details seek to provide all the charm of the original work and bring the animation to life.&nbsp;Assemble the Trinity Death Beam (Getter Beam) effect and special platform components to recreate the unique Trinity Death Beam scattering scene (Spiral Getter Beam) in the Ryūryoma drama!<br /><br />Features include and are not limited to:</p> <ul> <li>Highly articulated mecha figure</li> <li>A wide range of attachable&nbsp;hand shapes</li> <li>Effect accessories</li> <li>Two types of basic and giant Getter Wing cloaks (embedded with&nbsp;copper wire for&nbsp;easy&nbsp;jumping poses set up)</li> </ul> <p>&nbsp;</p> <p><span style=""text-decoration: underline;""><strong>PRODUCT CONTENTS</strong></span></p> <ul> <li>Getter 1 Body</li> <li>Getter Wing (large)</li> <li>Getter wing</li> <li>Getter Tomahawk x2</li> <li>Getter Tomahawk Parts x2</li> <li>Getter Machine Gun x2</li> <li>Abdomen Part</li> <li>Shoulder Part&nbsp;</li> <li>Open Hand&nbsp;</li> <li>Grip Hand</li> <li>Handles Hand</li> <li>Getter Beam effect parts</li> <li>Getter Beam effect connect parts x8</li> <li>Getter Beam PET effect parts</li> <li>Display Stand</li> <li>Display Holder&nbsp;</li> </ul>",,,/metal-heat-series-getter-1-action-figure/,,,,,,,,FALSE,0.00,4.00,12.00,15.00,5.00,TRUE,FALSE,,0,New,FALSE,0,,,,,,,,,,
Image,851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn11.bigcommerce.com/s-el8tinzl5q/products/820/images/851/Pose_Heat_Getter_1_Official_Photos_ENG_00-Kv01__17734__18660.1750464121.386.513.jpg?c=1,,,TRUE,0,,,,
Image,870,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn11.bigcommerce.com/s-el8tinzl5q/products/820/images/870/Pose_Heat_Getter_1_Official_Photos_ENG_03-xFull_Gear__45847__90126.1750464121.386.513.jpg?c=1,,,FALSE,1,,,,
Image,883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn11.bigcommerce.com/s-el8tinzl5q/products/820/images/883/Pose_Heat_Getter_1_Official_Photos_ENG_00-Kv02__93523__43245.1750464122.386.513.jpg?c=1,,,FALSE,2,,,,
Product,821,"Hashirama Senju ""God of Shinobi"" Epic Scale Statue",physical,11910,,none,0,0,679.99,0.00,0.00,0.00,,1,24,"<p><span>Twenty years ago, the first chapter of Masashi Kishimoto&rsquo;s ninja epic was published in Weekly Shonen Jump. Since then, Naruto has grown into one of the best-selling manga and anime of all time. To commemorate the world&rsquo;s most popular ninja and its legions of fans, Toynami is proud to bring to market the Naruto Shippuden Epic Scale Statues!</span><br /><br /><span>Now we are presenting the&nbsp;&ldquo;God of Shinobi,&rdquo; a 1/6 scale statue with a dynamic environment display, featuring interchangeable heads. Each statue is individually numbered, with a limited worldwide production run of 800.</span><br /><br /><span>We&rsquo;re delighted to celebrate the history and longevity of NARUTO with this exciting new line of collectibles. Fans can expect at least two more releases following the debut of God of Shinobi. Who&rsquo;s next? Keep checking our social media for future reveals!</span></p> <p>&nbsp;</p> <div><span><strong><span style=""text-decoration: underline;"">ABOUT THE STATUE</span></strong></span></div> <ul> <li><span>Approximate dimensions: 16.5"" H x 14.0"" W x 12.0"" D</span></li> <li><span>Made of polystone resin and comes with magnetic interchangeable arms with and without sword</span></li> <li><span>Comes with magnetic interchangeable heads</span></li> </ul> <div><strong><span>EDITION SIZE: 800 units</span></strong></div>",,,/hashirama-senju-god-of-shinobi-epic-scale-statue/,,,,,,,,FALSE,0.00,29.00,32.00,23.00,15.00,TRUE,FALSE,,0,New,FALSE,0,,,,,,,,,,
Image,845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn11.bigcommerce.com/s-el8tinzl5q/products/821/images/845/naruto_epic_scale_hashirama_01__54325__29207.1750464121.386.513.jpg?c=1,,,FALSE,0,,,,
Image,858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn11.bigcommerce.com/s-el8tinzl5q/products/821/images/858/naruto_epic_scale_hashirama_11__79187__87245.1750464121.386.513.jpg?c=1,,,FALSE,1,,,,
Image,871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn11.bigcommerce.com/s-el8tinzl5q/products/821/images/871/naruto_epic_scale_hashirama_14__06609__10836.1750464122.386.513.jpg?c=1,,,FALSE,2,,,,
Image,879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn11.bigcommerce.com/s-el8tinzl5q/products/821/images/879/naruto_epic_scale_hashirama_12__40940__27809.1750464122.386.513.jpg?c=1,,,FALSE,3,,,,
Image,893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn11.bigcommerce.com/s-el8tinzl5q/products/821/images/893/naruto_epic_scale_hashirama_13__47897__53512.1750464122.386.513.jpg?c=1,,,FALSE,4,,,,
Image,900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn11.bigcommerce.com/s-el8tinzl5q/products/821/images/900/naruto_epic_scale_hashirama_08__03245__67819.1750464123.386.513.jpg?c=1,,,TRUE,5,,,,
Image,912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn11.bigcommerce.com/s-el8tinzl5q/products/821/images/912/naruto_epic_scale_hashirama_09__35595__91177.1750464123.386.513.jpg?c=1,,,FALSE,6,,,,
Image,925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn11.bigcommerce.com/s-el8tinzl5q/products/821/images/925/naruto_epic_scale_hashirama_04__92777__25115.1750464124.386.513.jpg?c=1,,,FALSE,7,,,,
Image,938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn11.bigcommerce.com/s-el8tinzl5q/products/821/images/938/naruto_epic_scale_hashirama_10__68925__31813.1750464124.386.513.jpg?c=1,,,FALSE,8,,,,
Product,822,"Acid Rain Green Commander 2019 SDCC Exclusive",physical,FAV-SP01,,product,0,1,49.99,0.00,0.00,0.00,38,1,26,"<p><span style=""font-size: small;""><strong>Acid Rain Green Commander 2019 SDCC Exclusive</strong></span></p>",,,/acid-rain-green-commander-2019-sdcc-exclusive/,,,,,,,,FALSE,0.00,2.00,6.00,6.00,4.00,FALSE,FALSE,,0,New,FALSE,0,,,,,,,,,,
Image,850,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn11.bigcommerce.com/s-el8tinzl5q/products/822/images/850/FAV-SP01--SDCC__43559__04477.1750464121.386.513.jpg?c=1,,,TRUE,0,,,,
Image,866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn11.bigcommerce.com/s-el8tinzl5q/products/822/images/866/FAV-SP01--02__24752__82117.1750464121.386.513.jpg?c=1,,,FALSE,1,,,,
Image,880,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn11.bigcommerce.com/s-el8tinzl5q/products/822/images/880/FAV-SP01-__34754__68510.1750464122.386.513.jpg?c=1,,,FALSE,2,,,,
Product,823,"Little Nessies Blind Box Figurine",physical,14560,,product,12,1,12.00,0.00,0.00,0.00,58,1,24,"<p><span style=""font-family: arial, helvetica, sans-serif; font-size: small;""><span>We are proud to present the&nbsp;</span><span>2nd collection from Miyo&rsquo;s Mystic Musings,&nbsp;</span><span>Little Nessies Blind Box Figurines!</span><br /></span></p> <p><span style=""font-family: arial, helvetica, sans-serif; font-size: small;"">Right after a rainfall, when the air smells crisp and the sun starts peeking through the clouds, look down at a freshly created puddle. If you see a rainbow reflected within the rippling waters, close your eyes and make a wish. &nbsp;You might be surprised at what you get a glimpse of! &nbsp;Rainbow dappled puddles are where shy but mischievous Nessies emerge to play, splashing each other with their tiny flippers, and bathing in the sparkling light.</span></p> <p><span style=""font-family: arial, helvetica, sans-serif; font-size: small;"">""The little critters and creatures from Miyo&rsquo;s Mystic Musings are born from my dreams, meditations and visions from other worlds. &nbsp;My wish is to share my world and my insights with you. Hopefully they will brighten this reality we live in today, with a little quirkiness and fun while still putting a smile on your face."" - Miyo Nakamura</span></p> <p><br /><span style=""font-family: arial, helvetica, sans-serif; font-size: small;"">The Little Nessies Blind Box Figurines are approximately 3"" tall and feature:<br /></span></p> <ul> <li><span style=""font-family: arial, helvetica, sans-serif; font-size: small;"">Waves</span></li> <li><span style=""font-family: arial, helvetica, sans-serif; font-size: small;"">Misty</span></li> <li><span style=""font-family: arial, helvetica, sans-serif; font-size: small;"">Splash</span></li> <li><span style=""font-family: arial, helvetica, sans-serif; font-size: small;"">Flow</span></li> </ul> <p><em><strong><span style=""font-family: arial, helvetica, sans-serif; font-size: small;"">*Each blind box comes with a bonus COLLECT-A-PART piece. Collect all 4 pieces to reveal the bonus figure!</span></strong></em></p> <p><span style=""font-family: arial, helvetica, sans-serif; font-size: small;""><span style=""color: #ff0000;""><strong>Note: These figurines come blind boxed. </strong></span></span></p> <p><span style=""font-family: arial, helvetica, sans-serif; font-size: small;""><span style=""color: #ff0000;""><strong>You will be receiving a random figure. No exchanges or returns.</strong></span></span></p>",,,/little-nessies-blind-box-figurine/,,,,,,,,FALSE,0.00,0.40,0.00,0.00,0.00,TRUE,FALSE,,0,New,FALSE,0,,,,,,,,,,
Image,848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn11.bigcommerce.com/s-el8tinzl5q/products/823/images/848/little-nessies_final__55610__69608.1750464121.386.513.jpg?c=1,,,TRUE,0,,,,
Product,824,"Acid Rain Space Scientist",physical,AR-1720S,,product,0,1,39.99,0.00,0.00,0.00,38,1,26,"<p><span style=""font-size: small;""><strong><strong>Acid Rain Space Scientist<br /></strong></strong></span><span style=""font-size: small;"">North America Exclusive!<strong><strong><br /></strong></strong></span></p> <p><em><span style=""font-size: small;"">Limited to 1,000 units</span></em></p> <p><span style=""font-size: small;"">Ready for exploration into the great unknown the Acid Rain Space Scientist is a highly articulated figure standing about 3.75 inches tall. Dressed from head to toe in space flight gear this figure features a removable helmet and a pair of robotic gloves. Also included is a heavy duty storage case.</span></p> <ul> <li><span style=""font-size: small;"">3.75"" Space Scientist figure</span></li> <li><span style=""font-size: small;"">Astronaut helmet</span></li> <li><span style=""font-size: small;"">Set of robotic gloves</span></li> <li><span style=""font-size: small;"">Highly articulated</span></li> <li><span style=""font-size: small;"">Storage case</span></li> </ul> <p><span style=""font-size: x-small;""><br /><br /></span></p>",,,/acid-rain-space-scientist/,,,,,,,,FALSE,0.00,2.00,6.00,6.00,4.00,FALSE,FALSE,,0,New,FALSE,0,,,,,,,,,,
Image,853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn11.bigcommerce.com/s-el8tinzl5q/products/824/images/853/Space_scientist_White_background__41501__74290.1750464121.386.513.jpg?c=1,,,TRUE,0,,,,
Image,874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn11.bigcommerce.com/s-el8tinzl5q/products/824/images/874/IMG_0004__32540__60356.1750464122.386.513.JPG?c=1,,,FALSE,1,,,,
Image,882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn11.bigcommerce.com/s-el8tinzl5q/products/824/images/882/IMG_0005__70525__52841.1750464122.386.513.JPG?c=1,,,FALSE,2,,,,
Image,895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn11.bigcommerce.com/s-el8tinzl5q/products/824/images/895/IMG_0008__00612__27324.1750464122.386.513.JPG?c=1,,,FALSE,3,,,,
Image,903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn11.bigcommerce.com/s-el8tinzl5q/products/824/images/903/IMG_0014__03232__92922.1750464123.386.513.JPG?c=1,,,FALSE,4,,,,
Product,825,"Mega Man: Fully Charged Clip-On Exclusive",physical,CC2018-Megaman,,product,12,1,12.00,0.00,0.00,0.00,65,1,24;27,"<p><strong>Mega Man: Fully Charged Clip-On Exclusive</strong></p> <p>Toynami is excited to introduce a limited edition Mega Man: Fully Charged Clip-on!<br />In celebration of 30 years of the iconic video game property, Mega Man returns in an ALL-NEW animated television series. Coming to Cartoon Network this summer. It&rsquo;s time to get Meganized!</p> <p>&nbsp;</p> <ul> <li>Limited to 1,000 units</li> </ul>",,,/mega-man-fully-charged-clip-on-exclusive/,,,,,,,,FALSE,0.00,1.00,5.00,5.00,5.00,TRUE,FALSE,,0,New,FALSE,0,,,,,,,,,,
Image,867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn11.bigcommerce.com/s-el8tinzl5q/products/825/images/867/mega-man_keychain__92763__63447.1755733022.386.513.jpg?c=1,,,FALSE,2,,,,
Image,1463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn11.bigcommerce.com/s-el8tinzl5q/products/825/images/1463/mega_man_keychain_LACC__04482.1755733022.386.513.jpg?c=1,,,FALSE,1,,,,
Image,1464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn11.bigcommerce.com/s-el8tinzl5q/products/825/images/1464/mega_man_keychain_01__68433.1755733023.386.513.jpg?c=1,,,TRUE,0,,,,
Product,826,"Naruto Shippuden Mininja Figurines - Series 2",physical,,,none,0,0,12.00,0.00,0.00,0.00,49,1,26,"<p><span style=""font-size: medium;"">NARUTO: SHIPPUDEN picks up the adventures of the now more mature Naruto and his fellow ninjas on Team Kakashi, reunited after a two and a half year separation. Naruto returns to Hidden Leaf Village with more power and stamina than ever. He still dreams of becoming the next Hokage, but obstacles keep popping up to block his path...</span></p> <p>&nbsp;</p> <p><span style=""font-size: medium;"">Series 2 Figures include:</span></p> <ul> <li><span style=""font-size: medium;"">Sage Mode Naruto&nbsp;</span></li> <li><span style=""font-size: medium;"">Shikamaru</span></li> <li><span style=""font-size: medium;"">Pain</span></li> <li><span style=""font-size: medium;"">Deidara</span></li> </ul>",,,/naruto-shippuden-mininja-figurines-series-2/,,,,,,,,FALSE,0.00,0.50,7.00,4.00,2.00,FALSE,FALSE,,0,New,FALSE,0,,,,,,,,,,
Image,862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn11.bigcommerce.com/s-el8tinzl5q/products/826/images/862/b82f0e4e-34ac-fa78-ee34-83ee888f05ea__99147__50745.1750464121.386.513.jpg?c=1,,,TRUE,0,,,,
Image,877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn11.bigcommerce.com/s-el8tinzl5q/products/826/images/877/wzSGpX9Y__54737__94489.1750464122.386.513.png?c=1,,,FALSE,1,,,,
Image,894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn11.bigcommerce.com/s-el8tinzl5q/products/826/images/894/KVyPp83k__25710__30208.1750464122.386.513.png?c=1,,,FALSE,2,,,,
Image,902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn11.bigcommerce.com/s-el8tinzl5q/products/826/images/902/Hc6kvfGE__03250__17780.1750464123.386.513.png?c=1,,,FALSE,3,,,,
Image,917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn11.bigcommerce.com/s-el8tinzl5q/products/826/images/917/dlOnJI8k__66429__72853.1750464123.386.513.png?c=1,,,FALSE,4,,,,
Image,930,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn11.bigcommerce.com/s-el8tinzl5q/products/826/images/930/IwJDQZPg__81587__41129.1750464124.386.513.png?c=1,,,FALSE,5,,,,
Image,944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn11.bigcommerce.com/s-el8tinzl5q/products/826/images/944/6AZaiFt4__41113__12886.1750464124.386.513.png?c=1,,,FALSE,6,,,,
Image,954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn11.bigcommerce.com/s-el8tinzl5q/products/826/images/954/PUMOB8x0__89811__10556.1750464124.386.513.png?c=1,,,FALSE,7,,,,
Image,972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn11.bigcommerce.com/s-el8tinzl5q/products/826/images/972/CeBBOkBQ__69811__20013.1750464125.386.513.png?c=1,,,FALSE,8,,,,
Image,985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn11.bigcommerce.com/s-el8tinzl5q/products/826/images/985/kh6_DI1s__61928__64835.1750464126.386.513.png?c=1,,,FALSE,9,,,,
Image,1002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn11.bigcommerce.com/s-el8tinzl5q/products/826/images/1002/CeQ9BHfM__93933__99118.1750464126.386.513.png?c=1,,,FALSE,10,,,,
Image,1014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn11.bigcommerce.com/s-el8tinzl5q/products/826/images/1014/OSzN7gB8__12029__73145.1750464126.386.513.png?c=1,,,FALSE,11,,,,
Image,1027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn11.bigcommerce.com/s-el8tinzl5q/products/826/images/1027/uh5raaKQ__96158__45889.1750464127.386.513.png?c=1,,,FALSE,12,,,,
Product,827,"Acid Rain Sand Bunker Set",physical,FAV-A04,,product,0,0,49.99,0.00,0.00,0.00,38,1,26,"<p><strong><span style=""font-size: small;"">Acid Rain Sand Bunker Set</span></strong></p> <p><span style=""font-size: small;"">Construction of temporary fortifications and outposts on desert terrains proved highly difficult, Sand TEs often removed protective armor from their transport vehicles to use as shields. In response, the military introduced light weight riot shields shaped like chevaux de frise called Portable Blast Shields (PB Shields ). Amused soldiers nicknamed PB Shields &ldquo;Sandbags&rdquo;, which can be installed on Armored Trailers to improve defenses or used to build temporary &ldquo;Bunkers&rdquo;.</span><br /><br /><span style=""font-size: small;""><strong>1:18 scale Sand Bunker Set Includes:</strong>&nbsp;Sand Tactical Engineer x 1, PB-Shields（Sandbag）x 2, 「Iron Fist」Trench Knife x 1, AP2 Pistol x 2, ASMG6 Submachine Gun x 1, AAR7 Assault Rifle x 1, AMBF17 Machine gun x 1</span></p>",,,/acid-rain-sand-bunker-set/,,,,,,,,FALSE,0.00,2.00,6.00,6.00,4.00,FALSE,FALSE,,0,New,FALSE,0,,,,,,,,,,
Image,863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn11.bigcommerce.com/s-el8tinzl5q/products/827/images/863/FAV-A-04_PRODUCT_SHOT_5__69713__93924.1750464121.386.513.jpg?c=1,,,TRUE,0,,,,
Image,875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn11.bigcommerce.com/s-el8tinzl5q/products/827/images/875/FAV-A-04_PRODUCT_SHOT_1_-_Copy__96294__14079.1750464122.386.513.jpg?c=1,,,FALSE,1,,,,
Image,885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn11.bigcommerce.com/s-el8tinzl5q/products/827/images/885/FAV-A-04_PRODUCT_SHOT_3__25463__87613.1750464122.386.513.jpg?c=1,,,FALSE,2,,,,
Product,828,"Robotech 30th Anniversary 1/100 Rick Hunter GBP-1J Heavy Armor Veritech",physical,10310,,none,0,0,79.99,59.99,0.00,0.00,61,1,24,"<p><span style=""font-family: arial,helvetica,sans-serif;""><strong><span style=""font-size: 12px;""><span style=""text-align: justify;"">Rick Hunter GBP-1J Heavy Armor Veritech</span></span></strong></span></p> <p><span style=""font-size: 12px; font-family: arial,helvetica,sans-serif;""><span style=""text-align: justify;"">Long awaited by fans, we are excited to offer the Robotech 1/100 scale GBP-1 Heavy Armored Veritechs! Like the original Transformables, each&nbsp;</span>action figure stands approximately 6 inches tall, is fully articulated, and can be converted into Fighter, Battloid or Gerwalk modes.&nbsp;<br /> <br /> The Armored Veritech GBP-1 system allows a single VF-1 fighter to wield the artillery firepower of an entire squadron. The armor is able to withstand several withering barrages from enemy fire, but prevents the Veritech from transforming into fighter mode, and must be jettisoned if the pilot needs maneuverability. *Heavy Armor accessories can only be used in Battloid mode.&nbsp;<br /> <br /> Includes:<br /> Boosters (L-R)<br /> Chest Missile Pack<br /> Shoulder Missile Packs<br /> Inner &amp; Outer Arm Cannons<br /> Hip Grenade Packs (L-R)<br /> Inner Leg Armor<br /> Outer Leg Missile Pack<br /> Calf Missile Pack<br /> Shin Armor<br /> <br /> Also included is a gunpod weapon accessory and an adjustable display stand, for maximum versatility and poseability.</span></p>",,,/robotech-30th-anniversary-1-100-rick-hunter-gbp-1j-heavy-armor-veritech/,,,,,,,,FALSE,0.00,3.00,14.00,8.00,6.00,TRUE,FALSE,,0,New,FALSE,0,,,,,,,,,,
Image,873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn11.bigcommerce.com/s-el8tinzl5q/products/828/images/873/B00YHYI8EU.MAIN.jpg__61335__36068.1750464122.386.513.jpg?c=1,,,TRUE,0,,,,
Image,884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn11.bigcommerce.com/s-el8tinzl5q/products/828/images/884/B00YHYI8EU.PT01.jpg__01566__33278.1750464122.386.513.jpg?c=1,,,FALSE,1,,,,
Image,896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn11.bigcommerce.com/s-el8tinzl5q/products/828/images/896/B00YHYI8EU.PT02.jpg__88743__82592.1750464122.386.513.jpg?c=1,,,FALSE,2,,,,
Image,905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn11.bigcommerce.com/s-el8tinzl5q/products/828/images/905/B00YHYI8EU.PT03.jpg__55440__13710.1750464123.386.513.jpg?c=1,,,FALSE,3,,,,
Product,829,"Macross Calibre Wings 1:72 F-14 UN Spacy MAX TYPE",physical,CA72RB03,,product,2,1,139.99,0.00,0.00,0.00,47,1,26,"<p>1:72 scale F-14 UN Spacy MAX TYPE&nbsp;from Calibre Wings!</p> <p>The F-14 UN SPACY MAX TYPE is an amazing die-cast metal model based of Max's Mecha. These incredible sculpts are actually licensed from Northop Grumman and are built from Northop's actual CAD designs for the F-14, bringing an incredible level of realism and accuracy to the fighter.</p> <p>Features include:</p> <ul> <li>All-metal body</li> <li>Geared swing wings</li> <li>Display stand</li> <li>Rubber landing wheels</li> <li>Opening cockpit</li> <li>Pilot figures</li> <li>Detachable missiles</li> <li>Detachable fuel tanks</li> <li>Limited edition collector's serialized card</li> </ul> <p><strong>PLEASE NOTE THAT WE DO NOT GUARANTEE MINT CONDITION PACKAGING. IF THE PACKAGING HAS A SLIGHT DING OR CREASE, IT IS NOT SUBJECT TO A RETURN OR EXCHANGE.</strong></p>",,,/macross-calibre-wings-1-72-f-14-un-spacy-max-type/,,,,,,,,FALSE,0.00,4.00,12.00,4.00,11.00,FALSE,FALSE,,0,New,FALSE,0,,,,,,,,,,
Image,876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn11.bigcommerce.com/s-el8tinzl5q/products/829/images/876/macross_calibre_wings_f14_max04__15969__34385.1750464122.386.513.jpg?c=1,,,TRUE,0,,,,
Image,886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn11.bigcommerce.com/s-el8tinzl5q/products/829/images/886/macross_calibre_wings_f14_max01__77505__09709.1750464122.386.513.jpg?c=1,,,FALSE,1,,,,
Image,901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn11.bigcommerce.com/s-el8tinzl5q/products/829/images/901/macross_calibre_wings_f14_max02__98001__08109.1750464123.386.513.jpg?c=1,,,FALSE,2,,,,
